Year,State,Constituency_No,Constituency_Name,Constituency_Type,Winner_Candidate,Winner_Party,Winner_Votes,Winner_Percentage,Runner_up_Candidate,Runner_up_Party,Runner_up_Votes,Runner_up_Percentage,Margin_Votes,Status,Margin_Percentage,Victory_Category,Coalition_Block,Runner_Up_Ratio,Prev_Winner_Party,Seat_Flip_Status,Incumbent_Hold_Count
2004,Delhi,4,East Delhi,GEN,Sandeep Dikshit,INC,669527.0,60.36,Lal Bihari Tiwari,BJP,439748.0,39.64,229779.0,Result Declared,20.71,Landslide,UPA / I.N.D.I.A.,0.6568,,,0
2004,Delhi,5,Chandni Chowk,GEN,Kapil Sibal,INC,127396.0,72.64,Smriti Irani,BJP,47981.0,27.36,79415.0,Result Declared,45.28,Landslide,UPA / I.N.D.I.A.,0.3766,,,0
2004,Delhi,6,Delhi Sadar,GEN,Jagdish Tytler,INC,140073.0,53.02,Vijay Goel,BJP,124099.0,46.98,15974.0,Result Declared,6.05,Comfortable,UPA / I.N.D.I.A.,0.886,,,0
2004,Delhi,7,Karol Bagh,SC,Krishna Tirath,INC,138596.0,57.85,Anita Arya,BJP,100967.0,42.15,37629.0,Result Declared,15.71,Landslide,UPA / I.N.D.I.A.,0.7285,,,0
2004,Goa,1,Panaji,GEN,Shripad Yesso Naik,BJP,144842.0,62.04,Wilfred de Souza,NCP,88629.0,37.96,56213.0,Result Declared,24.08,Landslide,NDA,0.6119,,,0
2004,Goa,2,Mormugao,GEN,Churchill Alemao,INC,164432.0,59.08,Ramakant Angle,BJP,113908.0,40.92,50524.0,Result Declared,18.15,Landslide,UPA / I.N.D.I.A.,0.6927,,,0
2004,Gujarat,1,Kutch,GEN,Pushpdan Gadhavi,BJP,221057.0,53.51,Shailendrasinh Jadeja,INC,192067.0,46.49,28990.0,Result Declared,7.02,Comfortable,NDA,0.8689,,,0
2004,Gujarat,2,Surendranagar,GEN,Somabhai Gandalal Koli Patel,BJP,219872.0,54.18,Savshibhai Makwana,INC,185928.0,45.82,33944.0,Result Declared,8.36,Comfortable,NDA,0.8456,,,0
2004,Gujarat,3,Jamnagar,GEN,Vikrambhai Madam,INC,204468.0,50.69,Chandresh Patel Kordia,BJP,198875.0,49.31,5593.0,Result Declared,1.39,Tight / Close Contest,UPA / I.N.D.I.A.,0.9726,,,0
2004,Gujarat,4,Rajkot,GEN,Vallabhbhai Kathiria,BJP,320604.0,64.48,Balvantbhai Bachubhai Manvar,NCP,176634.0,35.52,143970.0,Result Declared,28.95,Landslide,NDA,0.5509,,,0
2004,Gujarat,5,Porbandar,GEN,Harilal Patel,BJP,229113.0,50.63,Vitthal Radadiya,INC,223410.0,49.37,5703.0,Result Declared,1.26,Tight / Close Contest,NDA,0.9751,,,0
2004,Gujarat,6,Junagadh,GEN,Jashubhai Barad,INC,329712.0,53.31,Bhavna Chikhalia,BJP,288791.0,46.69,40921.0,Result Declared,6.62,Comfortable,UPA / I.N.D.I.A.,0.8759,,,0
2004,Gujarat,7,Amreli,GEN,Virjibhai Thummar,INC,220649.0,50.23,Dileep Sanghani,BJP,218619.0,49.77,2030.0,Result Declared,0.46,Tight / Close Contest,UPA / I.N.D.I.A.,0.9908,,,0
2004,Gujarat,8,Bhavnagar,GEN,Rajendrasinh Rana,BJP,247336.0,59.71,Gigabhai Gohil,INC,166910.0,40.29,80426.0,Result Declared,19.42,Landslide,NDA,0.6748,,,0
2004,Gujarat,9,Dhandhuka,SC,Ratilal Varma,BJP,249322.0,52.4,Yogendra Makwana,INC,226528.0,47.6,22794.0,Result Declared,4.79,Tight / Close Contest,NDA,0.9086,,,0
2004,Gujarat,10,Ahmedabad,GEN,Harin Pathak,BJP,301853.0,57.38,Rajkumar Gigraj Gupta,INC,224248.0,42.62,77605.0,Result Declared,14.75,Comfortable,NDA,0.7429,,,0
2004,Gujarat,11,Gandhinagar,GEN,L. K. Advani,BJP,516120.0,63.32,Gabhaji Thakor,INC,298982.0,36.68,217138.0,Result Declared,26.64,Landslide,NDA,0.5793,,,0
2004,Gujarat,12,Mehsana,GEN,Jivabhai Ambalal Patel,INC,339643.0,51.09,Nitinbhai Patel,BJP,325132.0,48.91,14511.0,Result Declared,2.18,Tight / Close Contest,UPA / I.N.D.I.A.,0.9573,,,0
2004,Gujarat,13,Patan,SC,Mahesh Kanodia,BJP,273970.0,52.25,Praveen Rashtrapal,INC,250346.0,47.75,23624.0,Result Declared,4.51,Tight / Close Contest,NDA,0.9138,,,0
2004,Gujarat,14,Banaskantha,GEN,Harisinh Chavda,INC,301148.0,50.58,Haribhai Parthibhai Chaudhary,BJP,294220.0,49.42,6928.0,Result Declared,1.16,Tight / Close Contest,UPA / I.N.D.I.A.,0.977,,,0
2004,Gujarat,15,Sabarkantha,GEN,Madhusudan Mistry,INC,316483.0,53.37,Ramilaben Bara,BJP,276555.0,46.63,39928.0,Result Declared,6.73,Comfortable,UPA / I.N.D.I.A.,0.8738,,,0
2004,Gujarat,16,Kapadvanj,GEN,Shankersinh Vaghela,INC,320338.0,57.08,Liladhar Vaghela,BJP,240903.0,42.92,79435.0,Result Declared,14.15,Comfortable,UPA / I.N.D.I.A.,0.752,,,0
2004,Gujarat,17,Dohad,ST,Babubhai Khimabhai Katara,BJP,228154.0,50.04,Prabha Kishor Taviad,INC,227793.0,49.96,361.0,Result Declared,0.08,Tight / Close Contest,NDA,0.9984,,,0
2004,Gujarat,18,Godhra,GEN,Bhupendrasinh Solanki,BJP,295550.0,55.0,Rajendrasinh Balvantsinh Patel,INC,241831.0,45.0,53719.0,Result Declared,10.0,Comfortable,NDA,0.8182,,,0
2004,Gujarat,19,Kaira,GEN,Dinsha Patel,INC,244037.0,56.58,Shubhanginiraje Ranjitsinh Gaekwad,BJP,187288.0,43.42,56749.0,Result Declared,13.16,Comfortable,UPA / I.N.D.I.A.,0.7675,,,0
2004,Gujarat,20,Anand,GEN,Bharatsinh Solanki,INC,307762.0,55.51,Jayprakash Vaghajibhai Patel,BJP,246677.0,44.49,61085.0,Result Declared,11.02,Comfortable,UPA / I.N.D.I.A.,0.8015,,,0
2004,Gujarat,21,Chhota Udaipur,ST,Naranbhai Rathwa,INC,246855.0,53.96,Ramsinh Rathwa,BJP,210616.0,46.04,36239.0,Result Declared,7.92,Comfortable,UPA / I.N.D.I.A.,0.8532,,,0
2004,Gujarat,22,Baroda,GEN,Jayaben Thakkar,BJP,316089.0,50.53,Satyajitsinh Gaekwad,INC,309486.0,49.47,6603.0,Result Declared,1.06,Tight / Close Contest,NDA,0.9791,,,0
2004,Gujarat,23,Broach,GEN,Mansukhbhai Vasava,BJP,299630.0,56.85,Muhammad Patel,INC,227428.0,43.15,72202.0,Result Declared,13.7,Comfortable,NDA,0.759,,,0
2004,Gujarat,24,Surat,GEN,Kashiram Rana,BJP,508076.0,58.7,Chandravadanbhai Pithawala,INC,357513.0,41.3,150563.0,Result Declared,17.39,Landslide,NDA,0.7037,,,0
2004,Gujarat,25,Mandvi,ST,Tushar Amarsinh Chaudhary,INC,386592.0,64.45,Mansinh Patel,BJP,213210.0,35.55,173382.0,Result Declared,28.91,Landslide,UPA / I.N.D.I.A.,0.5515,,,0
2004,Gujarat,26,Bulsar,ST,Kishanbhai Vestabhai Patel,INC,321769.0,53.71,Manibhai Chaudhary,BJP,277283.0,46.29,44486.0,Result Declared,7.43,Comfortable,UPA / I.N.D.I.A.,0.8617,,,0
2004,Haryana,1,Ambala,SC,Kumari Selja,INC,415264.0,69.72,Rattan Lal Kataria,BJP,180329.0,30.28,234935.0,Result Declared,39.45,Landslide,UPA / I.N.D.I.A.,0.4343,,,0
2004,Haryana,2,Kurukshetra,GEN,Naveen Jindal,INC,362054.0,64.2,Abhay Singh Chautala,Indian National Lok Dal,201864.0,35.8,160190.0,Result Declared,28.41,Landslide,UPA / I.N.D.I.A.,0.5576,,,0
2004,Haryana,3,Karnal,GEN,Arvind Kumar Sharma,INC,318948.0,67.41,Ishwar Dayal Swami,BJP,154186.0,32.59,164762.0,Result Declared,34.82,Landslide,UPA / I.N.D.I.A.,0.4834,,,0
2004,Haryana,4,Sonepat,GEN,Kishan Singh Sangwan,BJP,233477.0,50.82,Dharam Pal Singh Malik,INC,225908.0,49.18,7569.0,Result Declared,1.65,Tight / Close Contest,NDA,0.9676,,,0
2004,Haryana,5,Rohtak,GEN,Bhupinder Singh Hooda,INC,324235.0,65.1,Captain Abhimanyu,BJP,173800.0,34.9,150435.0,Result Declared,30.21,Landslide,UPA / I.N.D.I.A.,0.536,,,0
2004,Haryana,6,Faridabad,GEN,Avtar Singh Bhadana,INC,357284.0,63.5,Mohd Ilyas,Indian National Lok Dal,205355.0,36.5,151929.0,Result Declared,27.0,Landslide,UPA / I.N.D.I.A.,0.5748,,,0
2004,Haryana,7,Mahendragarh,GEN,Rao Inderjit Singh,INC,358714.0,70.74,Sudha Yadav,BJP,148373.0,29.26,210341.0,Result Declared,41.48,Landslide,UPA / I.N.D.I.A.,0.4136,,,0
2004,Haryana,8,Bhiwani,GEN,Kuldeep Bishnoi,INC,290936.0,52.19,Surender Singh,Haryana Vikas Party,266532.0,47.81,24404.0,Result Declared,4.38,Tight / Close Contest,UPA / I.N.D.I.A.,0.9161,,,0
2004,Haryana,9,Hisar,GEN,Jai Parkash,INC,407210.0,64.47,Surender Singh Barwala,Indian National Lok Dal,224442.0,35.53,182768.0,Result Declared,28.93,Landslide,UPA / I.N.D.I.A.,0.5512,,,0
2004,Haryana,10,Sirsa,SC,Atma Singh Gill,INC,349397.0,55.7,Sushil Indora,Indian National Lok Dal,277922.0,44.3,71475.0,Result Declared,11.39,Comfortable,UPA / I.N.D.I.A.,0.7954,,,0
2004,Himachal Pradesh,1,Simla,SC,Dhani Ram Shandil,INC,311182.0,60.52,Hira Nand Kashyap,BJP,203002.0,39.48,108180.0,Result Declared,21.04,Landslide,UPA / I.N.D.I.A.,0.6524,,,0
2004,Himachal Pradesh,2,Mandi,GEN,Pratibha Singh,INC,357623.0,55.13,Maheshwar Singh,BJP,291057.0,44.87,66566.0,Result Declared,10.26,Comfortable,UPA / I.N.D.I.A.,0.8139,,,0
2004,Himachal Pradesh,3,Kangra,GEN,Chander Kumar,INC,314555.0,51.46,Shanta Kumar,BJP,296764.0,48.54,17791.0,Result Declared,2.91,Tight / Close Contest,UPA / I.N.D.I.A.,0.9434,,,0
2004,Himachal Pradesh,4,Hamirpur,GEN,Suresh Chandel,BJP,313243.0,50.13,Ram Lal Thakur,INC,311628.0,49.87,1615.0,Result Declared,0.26,Tight / Close Contest,NDA,0.9948,,,0
2004,Jammu and Kashmir,1,Baramulla,GEN,Abdul Rashid Shaheen,JKNC,127653.0,52.02,Nizamuddin Bhat,JKPDP,117758.0,47.98,9895.0,Result Declared,4.03,Tight / Close Contest,UPA / I.N.D.I.A.,0.9225,,,0
2004,Jammu and Kashmir,2,Srinagar,GEN,Omar Abdullah,JKNC,98422.0,56.67,Ghulam Nabi Lone,JKPDP,75263.0,43.33,23159.0,Result Declared,13.33,Comfortable,UPA / I.N.D.I.A.,0.7647,,,0
2004,Jammu and Kashmir,3,Anantnag,GEN,Mehbooba Mufti,JKPDP,74436.0,67.71,Mirza Mehboob Beg,JKNC,35498.0,32.29,38938.0,Result Declared,35.42,Landslide,Others / Regional,0.4769,,,0
2004,Jammu and Kashmir,4,Ladakh,GEN,Thupstan Chhewang,IND,66839.0,61.91,Hassan Khan,JKNC,41126.0,38.09,25713.0,Result Declared,23.82,Landslide,Others / Regional,0.6153,,,0
2004,Jammu and Kashmir,5,Udhampur,GEN,Chaudhary Lal Singh,INC,240872.0,55.43,Chaman Lal Gupta,BJP,193697.0,44.57,47175.0,Result Declared,10.86,Comfortable,UPA / I.N.D.I.A.,0.8041,,,0
2004,Jammu and Kashmir,6,Jammu,GEN,Madan Lal Sharma,INC,319994.0,51.41,Nirmal Kumar Singh,BJP,302426.0,48.59,17568.0,Result Declared,2.82,Tight / Close Contest,UPA / I.N.D.I.A.,0.9451,,,0
2004,Jharkhand,1,Rajmahal,ST,Hemlal Murmu,JMM,226411.0,50.33,Thomas Hansda,INC,223437.0,49.67,2974.0,Result Declared,0.66,Tight / Close Contest,UPA / I.N.D.I.A.,0.9869,,,0
2004,Jharkhand,2,Dumka,ST,Shibu Soren,JMM,339542.0,60.2,Sone Lal Hembrom,BJP,224527.0,39.8,115015.0,Result Declared,20.39,Landslide,UPA / I.N.D.I.A.,0.6613,,,0
2004,Jharkhand,3,Godda,GEN,Furkan Ansari,INC,373138.0,51.86,Pradeep Yadav,BJP,346384.0,48.14,26754.0,Result Declared,3.72,Tight / Close Contest,UPA / I.N.D.I.A.,0.9283,,,0
2004,Jharkhand,4,Chatra,GEN,Dhirendra Agarwal,RJD,121464.0,54.21,Inder Singh Namdhari,JD(U),102609.0,45.79,18855.0,Result Declared,8.41,Comfortable,UPA / I.N.D.I.A.,0.8448,,,0
2004,Jharkhand,5,Kodarma,GEN,Babulal Marandi,BJP,366656.0,63.39,Champa Verma,JMM,211712.0,36.61,154944.0,Result Declared,26.79,Landslide,NDA,0.5774,,,0
2004,Jharkhand,6,Giridih,GEN,Tek Lal Mahto,JMM,350255.0,63.6,Ravindra Kumar Pandey,BJP,200461.0,36.4,149794.0,Result Declared,27.2,Landslide,UPA / I.N.D.I.A.,0.5723,,,0
2004,Jharkhand,7,Dhanbad,GEN,Chandra Shekhar Dubey,INC,355499.0,60.09,Rita Verma,BJP,236121.0,39.91,119378.0,Result Declared,20.18,Landslide,UPA / I.N.D.I.A.,0.6642,,,0
2004,Jharkhand,8,Ranchi,GEN,Subodh Kant Sahay,INC,284035.0,51.4,Ram Tahal Choudhary,BJP,268614.0,48.6,15421.0,Result Declared,2.79,Tight / Close Contest,UPA / I.N.D.I.A.,0.9457,,,0
2004,Jharkhand,9,Jamshedpur,GEN,Sunil Kumar Mahato,JMM,396056.0,57.69,Abha Mahato,BJP,290423.0,42.31,105633.0,Result Declared,15.39,Landslide,UPA / I.N.D.I.A.,0.7333,,,0
2004,Jharkhand,10,Singhbhum,ST,Bagun Sumbrai,INC,221343.0,57.72,Laxman Giluwa,BJP,162147.0,42.28,59196.0,Result Declared,15.44,Landslide,UPA / I.N.D.I.A.,0.7326,,,0
2004,Jharkhand,11,Khunti,ST,Sushila Kerketta,INC,218158.0,56.65,Kariya Munda,BJP,166932.0,43.35,51226.0,Result Declared,13.3,Comfortable,UPA / I.N.D.I.A.,0.7652,,,0
2004,Jharkhand,12,Lohardaga,ST,Rameshwar Oraon,INC,223920.0,62.62,Dukha Bhagat,BJP,133665.0,37.38,90255.0,Result Declared,25.24,Landslide,UPA / I.N.D.I.A.,0.5969,,,0
2004,Jharkhand,13,Palamau,SC,Manoj Kumar,RJD,206733.0,57.69,Braj Mohan Ram,BJP,151589.0,42.31,55144.0,Result Declared,15.39,Landslide,UPA / I.N.D.I.A.,0.7333,,,0
2004,Jharkhand,14,Hazaribagh,GEN,Bhubneshwar Prasad Mehta,CPI,356058.0,58.68,Yashwant Sinha,BJP,250730.0,41.32,105328.0,Result Declared,17.36,Landslide,UPA / I.N.D.I.A.,0.7042,,,0
2004,Karnataka,1,Bidar,SC,Ramchandra Veerappa,BJP,312838.0,51.96,Narsingrao Suryawanshi,INC,289217.0,48.04,23621.0,Result Declared,3.92,Tight / Close Contest,NDA,0.9245,,,0
2004,Karnataka,2,Gulbarga,GEN,Iqbal Ahmed Saradgi,INC,312601.0,55.06,Basavaraj Patil Sedam,BJP,255130.0,44.94,57471.0,Result Declared,10.12,Comfortable,UPA / I.N.D.I.A.,0.8162,,,0
2004,Karnataka,3,Raichur,GEN,A. Venkatesh Naik,INC,289424.0,50.04,Raja Madangopal Nayak,JD(S),288916.0,49.96,508.0,Result Declared,0.09,Tight / Close Contest,UPA / I.N.D.I.A.,0.9982,,,0
2004,Karnataka,4,Koppal,GEN,K. Virupaxappa,INC,356158.0,53.26,Nagappa Saloni,BJP,312535.0,46.74,43623.0,Result Declared,6.52,Comfortable,UPA / I.N.D.I.A.,0.8775,,,0
2004,Karnataka,5,Bellary,GEN,G. Karunakara Reddy,BJP,318978.0,52.61,K. C. Kondaiah,INC,287299.0,47.39,31679.0,Result Declared,5.23,Comfortable,NDA,0.9007,,,0
2004,Karnataka,6,Davanagere,GEN,G. M. Siddeshwara,BJP,370499.0,52.31,S. S. Mallikarjun,INC,337823.0,47.69,32676.0,Result Declared,4.61,Tight / Close Contest,NDA,0.9118,,,0
2004,Karnataka,7,Chitradurga,GEN,N. Y. Hanumanthappa,INC,322609.0,53.08,P Kodandaramaiah,JD(S),285149.0,46.92,37460.0,Result Declared,6.16,Comfortable,UPA / I.N.D.I.A.,0.8839,,,0
2004,Karnataka,8,Tumkur,GEN,S. Mallikarjunaiah,BJP,303016.0,50.19,Jagadeesh D L,JD(S),300665.0,49.81,2351.0,Result Declared,0.39,Tight / Close Contest,NDA,0.9922,,,0
2004,Karnataka,9,Chikballapur,GEN,R. L. Jalappa,INC,376204.0,54.33,Shashi Kumar,JD(S),316182.0,45.67,60022.0,Result Declared,8.67,Comfortable,UPA / I.N.D.I.A.,0.8405,,,0
2004,Karnataka,10,Kolar,SC,K. H. Muniyappa,INC,385582.0,50.77,D S Veeraiah,BJP,373947.0,49.23,11635.0,Result Declared,1.53,Tight / Close Contest,UPA / I.N.D.I.A.,0.9698,,,0
2004,Karnataka,11,Kanakapura,GEN,Tejashwini See Ramesh,INC,584238.0,55.55,Ramachandra Gowda,BJP,467575.0,44.45,116663.0,Result Declared,11.09,Comfortable,UPA / I.N.D.I.A.,0.8003,,,0
2004,Karnataka,12,Bangalore North,GEN,H. T. Sangliana,BJP,473502.0,51.66,C. K. Jaffer Sharief,INC,443144.0,48.34,30358.0,Result Declared,3.31,Tight / Close Contest,NDA,0.9359,,,0
2004,Karnataka,13,Bangalore South,GEN,Ananth Kumar,BJP,386682.0,54.38,M. Krishnappa,INC,324411.0,45.62,62271.0,Result Declared,8.76,Comfortable,NDA,0.839,,,0
2004,Karnataka,14,Mandya,GEN,Ambareesh,INC,411116.0,58.92,S Ramegowda,JD(S),286678.0,41.08,124438.0,Result Declared,17.83,Landslide,UPA / I.N.D.I.A.,0.6973,,,0
2004,Karnataka,15,Chamarajanagar,SC,Kagalvadi M. Shivanna,JD(S),316661.0,53.73,A Siddaraju,INC,272672.0,46.27,43989.0,Result Declared,7.46,Comfortable,Others / Regional,0.8611,,,0
2004,Karnataka,16,Mysore,GEN,C. H. Vijayashankar,BJP,316442.0,50.81,A S Guruswamy,JD(S),306292.0,49.19,10150.0,Result Declared,1.63,Tight / Close Contest,NDA,0.9679,,,0
2004,Karnataka,17,Mangalore,GEN,D. V. Sadananda Gowda,BJP,384760.0,52.27,Veerappa Moily,INC,351345.0,47.73,33415.0,Result Declared,4.54,Tight / Close Contest,NDA,0.9132,,,0
2004,Karnataka,18,Udupi,GEN,Manorama Madhwaraj,BJP,369627.0,52.04,Vinay Kumar Sorake,INC,340624.0,47.96,29003.0,Result Declared,4.08,Tight / Close Contest,NDA,0.9215,,,0
2004,Karnataka,19,Hassan,GEN,H. D. Deve Gowda,JD(S),462625.0,62.95,H. C. Srikantaiah,INC,272320.0,37.05,190305.0,Result Declared,25.89,Landslide,Others / Regional,0.5886,,,0
2004,Karnataka,20,Chikmagalur,GEN,D. C. Srikantappa,BJP,341391.0,56.05,B L Shankar,INC,267719.0,43.95,73672.0,Result Declared,12.1,Comfortable,NDA,0.7842,,,0
2004,Karnataka,21,Shimoga,GEN,Sarekoppa Bangarappa,BJP,450097.0,54.62,Ayanur Manjunath,INC,373952.0,45.38,76145.0,Result Declared,9.24,Comfortable,NDA,0.8308,,,0
2004,Karnataka,22,Kanara,GEN,Anant Kumar Hegde,BJP,433174.0,62.41,Margaret Alva,INC,260948.0,37.59,172226.0,Result Declared,24.81,Landslide,NDA,0.6024,,,0
2004,Karnataka,23,Dharwad South,GEN,Manjunath Kunnur,BJP,442759.0,59.8,I G Sanadi,INC,297647.0,40.2,145112.0,Result Declared,19.6,Landslide,NDA,0.6723,,,0
2004,Karnataka,24,Dharwad North,GEN,Pralhad Joshi,BJP,385084.0,56.05,B S Patil,INC,302006.0,43.95,83078.0,Result Declared,12.09,Comfortable,NDA,0.7843,,,0
2004,Karnataka,25,Belgaum,GEN,Suresh Angadi,BJP,410843.0,55.75,Amarsinh Vasantrao Patil,INC,326090.0,44.25,84753.0,Result Declared,11.5,Comfortable,NDA,0.7937,,,0
2004,Karnataka,26,Chikkodi,SC,Ramesh Jigajinagi,BJP,379580.0,53.04,SB Ghatage,INC,336088.0,46.96,43492.0,Result Declared,6.08,Comfortable,NDA,0.8854,,,0
2004,Karnataka,27,Bagalkot,GEN,P. C. Gaddigoudar,BJP,459451.0,61.14,RS Patil,INC,292068.0,38.86,167383.0,Result Declared,22.27,Landslide,NDA,0.6357,,,0
2004,Karnataka,28,Bijapur,GEN,Basangouda Patil Yatnal,BJP,344905.0,52.88,Somanagouda Patil,INC,307372.0,47.12,37533.0,Result Declared,5.75,Comfortable,NDA,0.8912,,,0
2004,Kerala,1,Kasaragod,GEN,P. Karunakaran,CPI(M),437284.0,57.06,N A Mohammed,INC,329028.0,42.94,108256.0,Result Declared,14.13,Comfortable,UPA / I.N.D.I.A.,0.7524,,,0
2004,Kerala,2,Cannanore,GEN,A. P. Abdullakutty,CPI(M),435058.0,55.33,Mullappally Ramachandran,INC,351209.0,44.67,83849.0,Result Declared,10.66,Comfortable,UPA / I.N.D.I.A.,0.8073,,,0
2004,Kerala,3,Badagara,GEN,P. Satheedevi,CPI(M),429294.0,58.97,M. T. Padma,INC,298705.0,41.03,130589.0,Result Declared,17.94,Landslide,UPA / I.N.D.I.A.,0.6958,,,0
2004,Kerala,4,Calicut,GEN,M. P. Veerendra Kumar,JD(S),340111.0,55.31,V. Balram,INC,274785.0,44.69,65326.0,Result Declared,10.62,Comfortable,Others / Regional,0.8079,,,0
2004,Kerala,5,Manjeri,GEN,T. K. Hamza,CPI(M),426920.0,52.96,K. P. A. Majeed,IUML,379177.0,47.04,47743.0,Result Declared,5.92,Comfortable,UPA / I.N.D.I.A.,0.8882,,,0
2004,Kerala,6,Ponnani,GEN,E. Ahamed,IUML,354051.0,58.49,P.P. Suneer,CPI,251293.0,41.51,102758.0,Result Declared,16.98,Landslide,UPA / I.N.D.I.A.,0.7098,,,0
2004,Kerala,7,Palghat,GEN,N. N. Krishnadas,CPI(M),375144.0,57.53,V. S. Vijaya Raghavan,INC,276986.0,42.47,98158.0,Result Declared,15.05,Landslide,UPA / I.N.D.I.A.,0.7383,,,0
2004,Kerala,8,Ottapalam,SC,S. Ajaya Kumar,CPI(M),395928.0,54.88,K. A. Thulasi,INC,325518.0,45.12,70410.0,Result Declared,9.76,Comfortable,UPA / I.N.D.I.A.,0.8222,,,0
2004,Kerala,9,Trichur,GEN,C. K. Chandrappan,CPI,320960.0,53.86,A. C. Jose,INC,274999.0,46.14,45961.0,Result Declared,7.71,Comfortable,UPA / I.N.D.I.A.,0.8568,,,0
2004,Kerala,10,Mukundapuram,GEN,Lonappan Nambadan,CPI(M),375175.0,59.25,Padmaja Venugopal,INC,258078.0,40.75,117097.0,Result Declared,18.49,Landslide,UPA / I.N.D.I.A.,0.6879,,,0
2004,Kerala,11,Ernakulam,GEN,Sebastian Paul,IND,323042.0,56.09,Edward Edezhath,INC,252943.0,43.91,70099.0,Result Declared,12.17,Comfortable,Others / Regional,0.783,,,0
2004,Kerala,12,Muvattupuzha,GEN,P. C. Thomas,Indian Federal Democratic Party,256411.0,50.05,P. M. Ismail,CPI(M),255882.0,49.95,529.0,Result Declared,0.1,Tight / Close Contest,Others / Regional,0.9979,,,0
2004,Kerala,13,Kottayam,GEN,K. Suresh Kurup,CPI(M),341213.0,53.36,Anto Antony,INC,298299.0,46.64,42914.0,Result Declared,6.71,Comfortable,UPA / I.N.D.I.A.,0.8742,,,0
2004,Kerala,14,Idukki,GEN,Francis George,Kerala Congress,353905.0,55.43,Benny Behanan,INC,284521.0,44.57,69384.0,Result Declared,10.87,Comfortable,Others / Regional,0.8039,,,0
2004,Kerala,15,Alleppey,GEN,K. S. Manoj,CPI(M),335494.0,50.08,V. M. Sudheeran,INC,334485.0,49.92,1009.0,Result Declared,0.15,Tight / Close Contest,UPA / I.N.D.I.A.,0.997,,,0
2004,Kerala,16,Mavelikara,GEN,C. S. Sujatha,CPI(M),278281.0,50.68,Ramesh Chennithala,INC,270867.0,49.32,7414.0,Result Declared,1.35,Tight / Close Contest,UPA / I.N.D.I.A.,0.9734,,,0
2004,Kerala,17,Adoor,SC,Chengara Surendran,CPI,332216.0,54.47,Kodikunnil Suresh,INC,277682.0,45.53,54534.0,Result Declared,8.94,Comfortable,UPA / I.N.D.I.A.,0.8358,,,0
2004,Kerala,18,Quilon,GEN,P. Rajendran,CPI(M),355279.0,59.26,Sooranad Rajasekharan,INC,244208.0,40.74,111071.0,Result Declared,18.53,Landslide,UPA / I.N.D.I.A.,0.6874,,,0
2004,Kerala,19,Chirayinkil,GEN,Varkala Radhakrishnan,CPI(M),313615.0,54.4,M. I. Shanavas,INC,262870.0,45.6,50745.0,Result Declared,8.8,Comfortable,UPA / I.N.D.I.A.,0.8382,,,0
2004,Kerala,20,Trivandrum,GEN,P. K. Vasudevan Nair,CPI,286057.0,55.28,V. S. Sivakumar,INC,231454.0,44.72,54603.0,Result Declared,10.55,Comfortable,UPA / I.N.D.I.A.,0.8091,,,0
2004,Lakshadweep,1,Lakshadweep,ST,P. Pookunhi Koya,JD(U),15597.0,50.11,P. M. Sayeed,INC,15526.0,49.89,71.0,Result Declared,0.23,Tight / Close Contest,NDA,0.9954,,,0
2004,Madhya Pradesh,1,Morena,SC,Ashok Argal,BJP,261337.0,69.62,Barelal Jatav,INC,114017.0,30.38,147320.0,Result Declared,39.25,Landslide,NDA,0.4363,,,0
2004,Madhya Pradesh,2,Bhind,GEN,Ram Lakhan Singh,BJP,234712.0,50.75,Satyadev Katare,INC,227766.0,49.25,6946.0,Result Declared,1.5,Tight / Close Contest,NDA,0.9704,,,0
2004,Madhya Pradesh,3,Gwalior,GEN,Ramsevak Singh,INC,246467.0,53.92,Jaibhan Singh Pawaiya,BJP,210603.0,46.08,35864.0,Result Declared,7.85,Comfortable,UPA / I.N.D.I.A.,0.8545,,,0
2004,Madhya Pradesh,4,Guna,GEN,Jyotiraditya Scindia,INC,333954.0,57.43,Harivallabh Shukla,BJP,247594.0,42.57,86360.0,Result Declared,14.85,Comfortable,UPA / I.N.D.I.A.,0.7414,,,0
2004,Madhya Pradesh,5,Sagar,SC,Virendra Kumar,BJP,290974.0,67.05,Uttam Khatik,INC,142983.0,32.95,147991.0,Result Declared,34.1,Landslide,NDA,0.4914,,,0
2004,Madhya Pradesh,6,Khajuraho,GEN,Ramkrishna Kusmaria,BJP,332458.0,60.1,Satyavrat Chaturvedi,INC,220677.0,39.9,111781.0,Result Declared,20.21,Landslide,NDA,0.6638,,,0
2004,Madhya Pradesh,7,Damoh,GEN,Chandrabhan Bhaiya,BJP,271869.0,60.53,Tilak Singh Lodhi,INC,177274.0,39.47,94595.0,Result Declared,21.06,Landslide,NDA,0.6521,,,0
2004,Madhya Pradesh,8,Satna,GEN,Ganesh Singh,BJP,239706.0,60.56,Rajendra Kumar Singh,INC,156116.0,39.44,83590.0,Result Declared,21.12,Landslide,NDA,0.6513,,,0
2004,Madhya Pradesh,9,Rewa,GEN,Chandramani Tripathi,BJP,232021.0,55.34,Pradeep Kumar Patel,BSP,187269.0,44.66,44752.0,Result Declared,10.67,Comfortable,NDA,0.8071,,,0
